Vc,Vt,Vh,dLat,dLong,Alleged
1.0,0.45,0.3,0.06,0.06,0
1.0,0.45,0.3,0.06,0.08,0
1.0,0.45,0.3,0.06,0.1,0
1.0,0.45,0.3,0.08,0.06,0
1.0,0.45,0.3,0.08,0.08,0
1.0,0.45,0.3,0.08,0.1,0
1.0,0.45,0.3,0.1,0.06,0
1.0,0.45,0.3,0.1,0.08,0
1.0,0.45,0.3,0.1,0.1,0
1.0,0.45,0.4,0.06,0.06,0
1.0,0.45,0.4,0.06,0.08,0
1.0,0.45,0.4,0.06,0.1,0
1.0,0.45,0.4,0.08,0.06,0
1.0,0.45,0.4,0.08,0.08,0
1.0,0.45,0.4,0.08,0.1,0
1.0,0.45,0.4,0.1,0.06,0
1.0,0.45,0.4,0.1,0.08,0
1.0,0.45,0.4,0.1,0.1,0
1.0,0.45,0.2,0.06,0.06,0
1.0,0.45,0.2,0.06,0.08,0
1.0,0.45,0.2,0.06,0.1,0
1.0,0.45,0.2,0.08,0.06,0
1.0,0.45,0.2,0.08,0.08,0
1.0,0.45,0.2,0.08,0.1,0
1.0,0.45,0.2,0.1,0.06,0
1.0,0.45,0.2,0.1,0.08,0
1.0,0.45,0.2,0.1,0.1,0
1.0,0.9,0.3,0.06,0.06,0
1.0,0.9,0.3,0.06,0.08,0
1.0,0.9,0.3,0.06,0.1,0
1.0,0.9,0.3,0.08,0.06,0
1.0,0.9,0.3,0.08,0.08,0
1.0,0.9,0.3,0.08,0.1,0
1.0,0.9,0.3,0.1,0.06,0
1.0,0.9,0.3,0.1,0.08,0
1.0,0.9,0.3,0.1,0.1,0
1.0,0.9,0.4,0.06,0.06,0
1.0,0.9,0.4,0.06,0.08,0
1.0,0.9,0.4,0.06,0.1,0
1.0,0.9,0.4,0.08,0.06,0
1.0,0.9,0.4,0.08,0.08,0
1.0,0.9,0.4,0.08,0.1,0
1.0,0.9,0.4,0.1,0.06,0
1.0,0.9,0.4,0.1,0.08,0
1.0,0.9,0.4,0.1,0.1,0
1.0,0.9,0.2,0.06,0.06,0
1.0,0.9,0.2,0.06,0.08,0
1.0,0.9,0.2,0.06,0.1,0
1.0,0.9,0.2,0.08,0.06,0
1.0,0.9,0.2,0.08,0.08,0
1.0,0.9,0.2,0.08,0.1,0
1.0,0.9,0.2,0.1,0.06,0
1.0,0.9,0.2,0.1,0.08,0
1.0,0.9,0.2,0.1,0.1,0
1.0,0.9,0.3,0.06,0.06,0
1.0,0.9,0.3,0.06,0.08,0
1.0,0.9,0.3,0.06,0.1,0
1.0,0.9,0.3,0.08,0.06,0
1.0,0.9,0.3,0.08,0.08,0
1.0,0.9,0.3,0.08,0.1,0
1.0,0.9,0.3,0.1,0.06,0
1.0,0.9,0.3,0.1,0.08,0
1.0,0.9,0.3,0.1,0.1,0
1.0,0.9,0.4,0.06,0.06,0
1.0,0.9,0.4,0.06,0.08,0
1.0,0.9,0.4,0.06,0.1,0
1.0,0.9,0.4,0.08,0.06,0
1.0,0.9,0.4,0.08,0.08,0
1.0,0.9,0.4,0.08,0.1,0
1.0,0.9,0.4,0.1,0.06,0
1.0,0.9,0.4,0.1,0.08,0
1.0,0.9,0.4,0.1,0.1,0
1.5,0,0.2,0.06,0.06,0
1.5,0,0.2,0.06,0.08,0
1.5,0,0.2,0.06,0.1,0
1.5,0,0.2,0.08,0.06,0
1.5,0,0.2,0.08,0.08,0
1.5,0,0.2,0.08,0.1,0
1.5,0,0.2,0.1,0.06,0
1.5,0,0.2,0.1,0.08,0
1.5,0,0.2,0.1,0.1,0
1.5,0,0.3,0.06,0.06,0
1.5,0,0.3,0.06,0.08,0
1.5,0,0.3,0.06,0.1,0
1.5,0,0.3,0.08,0.06,0
1.5,0,0.3,0.08,0.08,0
1.5,0,0.3,0.08,0.1,0
1.5,0,0.3,0.1,0.06,0
1.5,0,0.3,0.1,0.08,0
1.5,0,0.3,0.1,0.1,0
1.5,0,0.4,0.06,0.06,0
1.5,0,0.4,0.06,0.08,0
1.5,0,0.4,0.06,0.1,0
1.5,0,0.4,0.08,0.06,0
1.5,0,0.4,0.08,0.08,0
1.5,0,0.4,0.08,0.1,0
1.5,0,0.4,0.1,0.06,0
1.5,0,0.4,0.1,0.08,0
1.5,0,0.4,0.1,0.1,0
1.5,0,0.2,0.06,0.06,0
1.5,0,0.2,0.06,0.08,0
1.5,0,0.2,0.06,0.1,0
1.5,0,0.2,0.08,0.06,0
1.5,0,0.2,0.08,0.08,0
1.5,0,0.2,0.08,0.1,0
1.5,0,0.2,0.1,0.06,0
1.5,0,0.2,0.1,0.08,0
1.5,0,0.2,0.1,0.1,0
1.5,0,0.3,0.06,0.06,0
1.5,0,0.3,0.06,0.08,0
1.5,0,0.3,0.06,0.1,0
1.5,0,0.3,0.08,0.06,0
1.5,0,0.3,0.08,0.08,0
1.5,0,0.3,0.08,0.1,0
1.5,0,0.3,0.1,0.06,0
1.5,0,0.3,0.1,0.08,0
1.5,0,0.3,0.1,0.1,0
1.5,0.45,0.4,0.06,0.06,0
1.5,0.45,0.4,0.06,0.08,0
1.5,0.45,0.4,0.06,0.1,0
1.5,0.45,0.4,0.08,0.06,0
1.5,0.45,0.4,0.08,0.08,0
1.5,0.45,0.4,0.08,0.1,0
1.5,0.45,0.4,0.1,0.06,0
1.5,0.45,0.4,0.1,0.08,0
1.5,0.45,0.4,0.1,0.1,0
1.5,0.45,0.2,0.06,0.06,0
1.5,0.45,0.2,0.06,0.08,0
1.5,0.45,0.2,0.06,0.1,0
1.5,0.45,0.2,0.08,0.06,0
1.5,0.45,0.2,0.08,0.08,0
1.5,0.45,0.2,0.08,0.1,0
1.5,0.45,0.2,0.1,0.06,0
1.5,0.45,0.2,0.1,0.08,0
1.5,0.45,0.2,0.1,0.1,0
1.5,0.45,0.3,0.06,0.06,0
1.5,0.45,0.3,0.06,0.08,0
1.5,0.45,0.3,0.06,0.1,0
1.5,0.45,0.3,0.08,0.06,0
1.5,0.45,0.3,0.08,0.08,0
1.5,0.45,0.3,0.08,0.1,0
1.5,0.45,0.3,0.1,0.06,0
1.5,0.45,0.3,0.1,0.08,0
1.5,0.45,0.3,0.1,0.1,0
1.5,0.45,0.4,0.06,0.06,0
1.5,0.45,0.4,0.06,0.08,0
1.5,0.45,0.4,0.06,0.1,0
1.5,0.45,0.4,0.08,0.06,0
1.5,0.45,0.4,0.08,0.08,0
1.5,0.45,0.4,0.08,0.1,0
1.5,0.45,0.4,0.1,0.06,0
1.5,0.45,0.4,0.1,0.08,0
1.5,0.45,0.4,0.1,0.1,0
1.5,0.45,0.2,0.06,0.06,0
1.5,0.45,0.2,0.06,0.08,0
1.5,0.45,0.2,0.06,0.1,0
1.5,0.45,0.2,0.08,0.06,0
1.5,0.45,0.2,0.08,0.08,0
1.5,0.45,0.2,0.08,0.1,0
1.5,0.45,0.2,0.1,0.06,0
1.5,0.45,0.2,0.1,0.08,0
1.5,0.45,0.2,0.1,0.1,0
1.5,0.9,0.3,0.06,0.06,0
1.5,0.9,0.3,0.06,0.08,0
1.5,0.9,0.3,0.06,0.1,0
1.5,0.9,0.3,0.08,0.06,0
1.5,0.9,0.3,0.08,0.08,0
1.5,0.9,0.3,0.08,0.1,0
1.5,0.9,0.3,0.1,0.06,0
1.5,0.9,0.3,0.1,0.08,0
1.5,0.9,0.3,0.1,0.1,0
1.5,0.9,0.4,0.06,0.06,0
1.5,0.9,0.4,0.06,0.08,0
1.5,0.9,0.4,0.06,0.1,0
1.5,0.9,0.4,0.08,0.06,0
1.5,0.9,0.4,0.08,0.08,0
1.5,0.9,0.4,0.08,0.1,0
1.5,0.9,0.4,0.1,0.06,0
1.5,0.9,0.4,0.1,0.08,0
1.5,0.9,0.4,0.1,0.1,0
1.5,0.9,0.2,0.06,0.06,0
1.5,0.9,0.2,0.06,0.08,0
1.5,0.9,0.2,0.06,0.1,0
1.5,0.9,0.2,0.08,0.06,0
1.5,0.9,0.2,0.08,0.08,0
1.5,0.9,0.2,0.08,0.1,0
1.5,0.9,0.2,0.1,0.06,0
1.5,0.9,0.2,0.1,0.08,0
1.5,0.9,0.2,0.1,0.1,0
1.5,0.9,0.3,0.06,0.06,0
1.5,0.9,0.3,0.06,0.08,0
1.5,0.9,0.3,0.06,0.1,0
1.5,0.9,0.3,0.08,0.06,0
1.5,0.9,0.3,0.08,0.08,0
1.5,0.9,0.3,0.08,0.1,0
1.5,0.9,0.3,0.1,0.06,0
1.5,0.9,0.3,0.1,0.08,0
1.5,0.9,0.3,0.1,0.1,0
1.5,0.9,0.4,0.06,0.06,0
1.5,0.9,0.4,0.06,0.08,0
1.5,0.9,0.4,0.06,0.1,0
1.5,0.9,0.4,0.08,0.06,0
1.5,0.9,0.4,0.08,0.08,0
1.5,0.9,0.4,0.08,0.1,0
1.5,0.9,0.4,0.1,0.06,0
1.5,0.9,0.4,0.1,0.08,0
1.5,0.9,0.4,0.1,0.1,0
2.0,0,0.2,0.06,0.06,0
2.0,0,0.2,0.06,0.08,0
2.0,0,0.2,0.06,0.1,0
2.0,0,0.2,0.08,0.06,0
2.0,0,0.2,0.08,0.08,0
2.0,0,0.2,0.08,0.1,0
2.0,0,0.2,0.1,0.06,0
2.0,0,0.2,0.1,0.08,0
2.0,0,0.2,0.1,0.1,0
2.0,0,0.3,0.06,0.06,0
2.0,0,0.3,0.06,0.08,0
2.0,0,0.3,0.06,0.1,0
2.0,0,0.3,0.08,0.06,0
2.0,0,0.3,0.08,0.08,0
2.0,0,0.3,0.08,0.1,0
2.0,0,0.3,0.1,0.06,0
2.0,0,0.3,0.1,0.08,0
2.0,0,0.3,0.1,0.1,0
2.0,0,0.4,0.06,0.06,0
2.0,0,0.4,0.06,0.08,0
2.0,0,0.4,0.06,0.1,0
2.0,0,0.4,0.08,0.06,0
2.0,0,0.4,0.08,0.08,0
2.0,0,0.4,0.08,0.1,0
2.0,0,0.4,0.1,0.06,0
2.0,0,0.4,0.1,0.08,0
2.0,0,0.4,0.1,0.1,0
2.0,0,0.2,0.06,0.06,0
2.0,0,0.2,0.06,0.08,0
2.0,0,0.2,0.06,0.1,0
2.0,0,0.2,0.08,0.06,0
2.0,0,0.2,0.08,0.08,0
2.0,0,0.2,0.08,0.1,0
2.0,0,0.2,0.1,0.06,0
2.0,0,0.2,0.1,0.08,0
2.0,0,0.2,0.1,0.1,0
2.0,0,0.3,0.06,0.06,0
2.0,0,0.3,0.06,0.08,0
2.0,0,0.3,0.06,0.1,0
2.0,0,0.3,0.08,0.06,0
2.0,0,0.3,0.08,0.08,0
2.0,0,0.3,0.08,0.1,0
2.0,0,0.3,0.1,0.06,0
2.0,0,0.3,0.1,0.08,0
2.0,0,0.3,0.1,0.1,0
2.0,0.45,0.4,0.06,0.06,0
2.0,0.45,0.4,0.06,0.08,0
2.0,0.45,0.4,0.06,0.1,0
2.0,0.45,0.4,0.08,0.06,0
2.0,0.45,0.4,0.08,0.08,0
2.0,0.45,0.4,0.08,0.1,0
2.0,0.45,0.4,0.1,0.06,0
2.0,0.45,0.4,0.1,0.08,0
2.0,0.45,0.4,0.1,0.1,0
2.0,0.45,0.2,0.06,0.06,0
2.0,0.45,0.2,0.06,0.08,0
2.0,0.45,0.2,0.06,0.1,0
2.0,0.45,0.2,0.08,0.06,0
2.0,0.45,0.2,0.08,0.08,0
2.0,0.45,0.2,0.08,0.1,0
2.0,0.45,0.2,0.1,0.06,0
2.0,0.45,0.2,0.1,0.08,0
2.0,0.45,0.2,0.1,0.1,0
2.0,0.45,0.3,0.06,0.06,0
2.0,0.45,0.3,0.06,0.08,0
2.0,0.45,0.3,0.06,0.1,0
2.0,0.45,0.3,0.08,0.06,0
2.0,0.45,0.3,0.08,0.08,0
2.0,0.45,0.3,0.08,0.1,0
2.0,0.45,0.3,0.1,0.06,0
2.0,0.45,0.3,0.1,0.08,0
2.0,0.45,0.3,0.1,0.1,0
2.0,0.45,0.4,0.06,0.06,0
2.0,0.45,0.4,0.06,0.08,0
2.0,0.45,0.4,0.06,0.1,0
2.0,0.45,0.4,0.08,0.06,0
2.0,0.45,0.4,0.08,0.08,0
2.0,0.45,0.4,0.08,0.1,0
2.0,0.45,0.4,0.1,0.06,0
2.0,0.45,0.4,0.1,0.08,0
2.0,0.45,0.4,0.1,0.1,0
2.0,0.45,0.2,0.06,0.06,0
2.0,0.45,0.2,0.06,0.08,0
2.0,0.45,0.2,0.06,0.1,0
2.0,0.45,0.2,0.08,0.06,0
2.0,0.45,0.2,0.08,0.08,0
2.0,0.45,0.2,0.08,0.1,0
2.0,0.45,0.2,0.1,0.06,0
2.0,0.45,0.2,0.1,0.08,0
2.0,0.45,0.2,0.1,0.1,0
2.0,0.9,0.3,0.06,0.06,0
2.0,0.9,0.3,0.06,0.08,0
2.0,0.9,0.3,0.06,0.1,0
2.0,0.9,0.3,0.08,0.06,0
2.0,0.9,0.3,0.08,0.08,0
2.0,0.9,0.3,0.08,0.1,0
2.0,0.9,0.3,0.1,0.06,0
2.0,0.9,0.3,0.1,0.08,0
2.0,0.9,0.3,0.1,0.1,0
2.0,0.9,0.4,0.06,0.06,0
2.0,0.9,0.4,0.06,0.08,0
2.0,0.9,0.4,0.06,0.1,0
2.0,0.9,0.4,0.08,0.06,0
2.0,0.9,0.4,0.08,0.08,0
2.0,0.9,0.4,0.08,0.1,0
2.0,0.9,0.4,0.1,0.06,0
2.0,0.9,0.4,0.1,0.08,0
2.0,0.9,0.4,0.1,0.1,0
2.0,0.9,0.2,0.06,0.06,0
2.0,0.9,0.2,0.06,0.08,0
2.0,0.9,0.2,0.06,0.1,0
2.0,0.9,0.2,0.08,0.06,0
2.0,0.9,0.2,0.08,0.08,0
2.0,0.9,0.2,0.08,0.1,0
2.0,0.9,0.2,0.1,0.06,0
2.0,0.9,0.2,0.1,0.08,0
2.0,0.9,0.2,0.1,0.1,0
2.0,0.9,0.3,0.06,0.06,0
2.0,0.9,0.3,0.06,0.08,0
2.0,0.9,0.3,0.06,0.1,0
2.0,0.9,0.3,0.08,0.06,0
2.0,0.9,0.3,0.08,0.08,0
2.0,0.9,0.3,0.08,0.1,0
2.0,0.9,0.3,0.1,0.06,0
2.0,0.9,0.3,0.1,0.08,0
2.0,0.9,0.3,0.1,0.1,0
2.0,0.9,0.4,0.06,0.06,0
2.0,0.9,0.4,0.06,0.08,0
2.0,0.9,0.4,0.06,0.1,0
2.0,0.9,0.4,0.08,0.06,0
2.0,0.9,0.4,0.08,0.08,0
2.0,0.9,0.4,0.08,0.1,0
2.0,0.9,0.4,0.1,0.06,0
2.0,0.9,0.4,0.1,0.08,0
2.0,0.9,0.4,0.1,0.1,0
0,0,0.2,0,0,0
0,0,0.2,0,0.00045,0
0,0,0.2,0,0.0009,0
0,0,0.2,0.00045,0,0
0,0,0.2,0.00045,0.00045,0
0,0,0.2,0.00045,0.0009,0
0,0,0.2,0.0009,0,0
0,0,0.2,0.0009,0.00045,0
0,0,0.2,0.0009,0.0009,0
0,0,0.3,0,0,0
0,0,0.3,0,0.00045,0
0,0,0.3,0,0.0009,0
0,0,0.3,0.00045,0,0
0,0,0.3,0.00045,0.00045,0
0,0,0.3,0.00045,0.0009,0
0,0,0.3,0.0009,0,0
0,0,0.3,0.0009,0.00045,0
0,0,0.3,0.0009,0.0009,0
0,0,0.4,0,0,0
0,0,0.4,0,0.00045,0
0,0,0.4,0,0.0009,0
0,0,0.4,0.00045,0,0
0,0,0.4,0.00045,0.00045,0
0,0,0.4,0.00045,0.0009,0
0,0,0.4,0.0009,0,0
0,0,0.4,0.0009,0.00045,0
0,0,0.4,0.0009,0.0009,0
0,0,0.2,0,0,0
0,0,0.2,0,0.00045,0
0,0,0.2,0,0.0009,0
0,0,0.2,0.00045,0,0
0,0,0.2,0.00045,0.00045,0
0,0,0.2,0.00045,0.0009,0
0,0,0.2,0.0009,0,0
0,0,0.2,0.0009,0.00045,0
0,0,0.2,0.0009,0.0009,0
0,0,0.3,0,0,0
0,0,0.3,0,0.00045,0
0,0,0.3,0,0.0009,0
0,0,0.3,0.00045,0,0
0,0,0.3,0.00045,0.00045,0
0,0,0.3,0.00045,0.0009,0
0,0,0.3,0.0009,0,0
0,0,0.3,0.0009,0.00045,0
0,0,0.3,0.0009,0.0009,0
0,0.45,0.4,0,0,0
0,0.45,0.4,0,0.00045,0
0,0.45,0.4,0,0.0009,0
0,0.45,0.4,0.00045,0,0
0,0.45,0.4,0.00045,0.00045,0
0,0.45,0.4,0.00045,0.0009,0
0,0.45,0.4,0.0009,0,0
0,0.45,0.4,0.0009,0.00045,0
0,0.45,0.4,0.0009,0.0009,0
0,0.45,0.2,0,0,0
0,0.45,0.2,0,0.00045,0
0,0.45,0.2,0,0.0009,0
0,0.45,0.2,0.00045,0,0
0,0.45,0.2,0.00045,0.00045,0
0,0.45,0.2,0.00045,0.0009,0
0,0.45,0.2,0.0009,0,0
0,0.45,0.2,0.0009,0.00045,0
0,0.45,0.2,0.0009,0.0009,0
0,0.45,0.3,0,0,0
0,0.45,0.3,0,0.00045,0
0,0.45,0.3,0,0.0009,0
0,0.45,0.3,0.00045,0,0
0,0.45,0.3,0.00045,0.00045,0
0,0.45,0.3,0.00045,0.0009,0
0,0.45,0.3,0.0009,0,0
0,0.45,0.3,0.0009,0.00045,0
0,0.45,0.3,0.0009,0.0009,0
0,0.45,0.4,0,0,0
0,0.45,0.4,0,0.00045,0
0,0.45,0.4,0,0.0009,0
0,0.45,0.4,0.00045,0,0
0,0.45,0.4,0.00045,0.00045,0
0,0.45,0.4,0.00045,0.0009,0
0,0.45,0.4,0.0009,0,0
0,0.45,0.4,0.0009,0.00045,0
0,0.45,0.4,0.0009,0.0009,0
0,0.45,0.2,0,0,0
0,0.45,0.2,0,0.00045,0
0,0.45,0.2,0,0.0009,0
0,0.45,0.2,0.00045,0,0
0,0.45,0.2,0.00045,0.00045,0
0,0.45,0.2,0.00045,0.0009,0
0,0.45,0.2,0.0009,0,0
0,0.45,0.2,0.0009,0.00045,0
0,0.45,0.2,0.0009,0.0009,0
0,0.9,0.3,0,0,0
0,0.9,0.3,0,0.00045,0
0,0.9,0.3,0,0.0009,0
0,0.9,0.3,0.00045,0,0
0,0.9,0.3,0.00045,0.00045,0
0,0.9,0.3,0.00045,0.0009,0
0,0.9,0.3,0.0009,0,0
0,0.9,0.3,0.0009,0.00045,0
0,0.9,0.3,0.0009,0.0009,0
0,0.9,0.4,0,0,0
0,0.9,0.4,0,0.00045,0
0,0.9,0.4,0,0.0009,0
0,0.9,0.4,0.00045,0,0
0,0.9,0.4,0.00045,0.00045,0
0,0.9,0.4,0.00045,0.0009,0
0,0.9,0.4,0.0009,0,0
0,0.9,0.4,0.0009,0.00045,0
0,0.9,0.4,0.0009,0.0009,0
0,0.9,0.2,0,0,0
0,0.9,0.2,0,0.00045,0
0,0.9,0.2,0,0.0009,0
0,0.9,0.2,0.00045,0,0
0,0.9,0.2,0.00045,0.00045,0
0,0.9,0.2,0.00045,0.0009,0
0,0.9,0.2,0.0009,0,0
0,0.9,0.2,0.0009,0.00045,0
0,0.9,0.2,0.0009,0.0009,0
0,0.9,0.3,0,0,0
0,0.9,0.3,0,0.00045,0
0,0.9,0.3,0,0.0009,0
0,0.9,0.3,0.00045,0,0
0,0.9,0.3,0.00045,0.00045,0
0,0.9,0.3,0.00045,0.0009,0
0,0.9,0.3,0.0009,0,0
0,0.9,0.3,0.0009,0.00045,0
0,0.9,0.3,0.0009,0.0009,0
0,0.9,0.4,0,0,0
0,0.9,0.4,0,0.00045,0
0,0.9,0.4,0,0.0009,0
0,0.9,0.4,0.00045,0,0
0,0.9,0.4,0.00045,0.00045,0
0,0.9,0.4,0.00045,0.0009,0
0,0.9,0.4,0.0009,0,0
0,0.9,0.4,0.0009,0.00045,0
0,0.9,0.4,0.0009,0.0009,0
0.05,0,0.2,0,0,0
0.05,0,0.2,0,0.00045,0
0.05,0,0.2,0,0.0009,0
0.05,0,0.2,0.00045,0,0
0.05,0,0.2,0.00045,0.00045,0
0.05,0,0.2,0.00045,0.0009,0
0.05,0,0.2,0.0009,0,0
0.05,0,0.2,0.0009,0.00045,0
0.05,0,0.2,0.0009,0.0009,0
0.05,0,0.3,0,0,0
0.05,0,0.3,0,0.00045,0
0.05,0,0.3,0,0.0009,0
0.05,0,0.3,0.00045,0,0
0.05,0,0.3,0.00045,0.00045,0
0.05,0,0.3,0.00045,0.0009,0
0.05,0,0.3,0.0009,0,0
0.05,0,0.3,0.0009,0.00045,0
0.05,0,0.3,0.0009,0.0009,0
0.05,0,0.4,0,0,0
0.05,0,0.4,0,0.00045,0
0.05,0,0.4,0,0.0009,0
0.05,0,0.4,0.00045,0,0
0.05,0,0.4,0.00045,0.00045,0
0.05,0,0.4,0.00045,0.0009,0
0.05,0,0.4,0.0009,0,0
0.05,0,0.4,0.0009,0.00045,0
0.05,0,0.4,0.0009,0.0009,0
0.05,0,0.2,0,0,0
0.05,0,0.2,0,0.00045,0
0.05,0,0.2,0,0.0009,0
0.05,0,0.2,0.00045,0,0
0.05,0,0.2,0.00045,0.00045,0
0.05,0,0.2,0.00045,0.0009,0
0.05,0,0.2,0.0009,0,0
0.05,0,0.2,0.0009,0.00045,0
0.05,0,0.2,0.0009,0.0009,0
0.05,0,0.3,0,0,0
0.05,0,0.3,0,0.00045,0
0.05,0,0.3,0,0.0009,0
0.05,0,0.3,0.00045,0,0
0.05,0,0.3,0.00045,0.00045,0
0.05,0,0.3,0.00045,0.0009,0
0.05,0,0.3,0.0009,0,0
0.05,0,0.3,0.0009,0.00045,0
0.05,0,0.3,0.0009,0.0009,0
0.05,0.45,0.4,0,0,0
0.05,0.45,0.4,0,0.00045,0
0.05,0.45,0.4,0,0.0009,0
0.05,0.45,0.4,0.00045,0,0
0.05,0.45,0.4,0.00045,0.00045,0
0.05,0.45,0.4,0.00045,0.0009,0
0.05,0.45,0.4,0.0009,0,0
0.05,0.45,0.4,0.0009,0.00045,0
0.05,0.45,0.4,0.0009,0.0009,0
0.05,0.45,0.2,0,0,0
0.05,0.45,0.2,0,0.00045,0
0.05,0.45,0.2,0,0.0009,0
0.05,0.45,0.2,0.00045,0,0
0.05,0.45,0.2,0.00045,0.00045,0
0.05,0.45,0.2,0.00045,0.0009,0
0.05,0.45,0.2,0.0009,0,0
0.05,0.45,0.2,0.0009,0.00045,0
0.05,0.45,0.2,0.0009,0.0009,0
0.05,0.45,0.3,0,0,0
0.05,0.45,0.3,0,0.00045,0
0.05,0.45,0.3,0,0.0009,0
0.05,0.45,0.3,0.00045,0,0
0.05,0.45,0.3,0.00045,0.00045,0
0.05,0.45,0.3,0.00045,0.0009,0
0.05,0.45,0.3,0.0009,0,0
0.05,0.45,0.3,0.0009,0.00045,0
0.05,0.45,0.3,0.0009,0.0009,0
0.05,0.45,0.4,0,0,0
0.05,0.45,0.4,0,0.00045,0
0.05,0.45,0.4,0,0.0009,0
0.05,0.45,0.4,0.00045,0,0
0.05,0.45,0.4,0.00045,0.00045,0
0.05,0.45,0.4,0.00045,0.0009,0
0.05,0.45,0.4,0.0009,0,0
0.05,0.45,0.4,0.0009,0.00045,0
0.05,0.45,0.4,0.0009,0.0009,0
0.05,0.45,0.2,0,0,0
0.05,0.45,0.2,0,0.00045,0
0.05,0.45,0.2,0,0.0009,0
0.05,0.45,0.2,0.00045,0,0
0.05,0.45,0.2,0.00045,0.00045,0
0.05,0.45,0.2,0.00045,0.0009,0
0.05,0.45,0.2,0.0009,0,0
0.05,0.45,0.2,0.0009,0.00045,0
0.05,0.45,0.2,0.0009,0.0009,0
0.05,0.9,0.3,0,0,0
0.05,0.9,0.3,0,0.00045,0
0.05,0.9,0.3,0,0.0009,0
0.05,0.9,0.3,0.00045,0,0
0.05,0.9,0.3,0.00045,0.00045,0
0.05,0.9,0.3,0.00045,0.0009,0
0.05,0.9,0.3,0.0009,0,0
0.05,0.9,0.3,0.0009,0.00045,0
0.05,0.9,0.3,0.0009,0.0009,0
0.05,0.9,0.4,0,0,0
0.05,0.9,0.4,0,0.00045,0
0.05,0.9,0.4,0,0.0009,0
0.05,0.9,0.4,0.00045,0,0
0.05,0.9,0.4,0.00045,0.00045,0
0.05,0.9,0.4,0.00045,0.0009,0
0.05,0.9,0.4,0.0009,0,0
0.05,0.9,0.4,0.0009,0.00045,0
0.05,0.9,0.4,0.0009,0.0009,0
0.05,0.9,0.2,0,0,0
0.05,0.9,0.2,0,0.00045,0
0.05,0.9,0.2,0,0.0009,0
0.05,0.9,0.2,0.00045,0,0
0.05,0.9,0.2,0.00045,0.00045,0
0.05,0.9,0.2,0.00045,0.0009,0
0.05,0.9,0.2,0.0009,0,0
0.05,0.9,0.2,0.0009,0.00045,0
0.05,0.9,0.2,0.0009,0.0009,0
0.05,0.9,0.3,0,0,0
0.05,0.9,0.3,0,0.00045,0
0.05,0.9,0.3,0,0.0009,0
0.05,0.9,0.3,0.00045,0,0
0.05,0.9,0.3,0.00045,0.00045,0
0.05,0.9,0.3,0.00045,0.0009,0
0.05,0.9,0.3,0.0009,0,0
0.05,0.9,0.3,0.0009,0.00045,0
0.05,0.9,0.3,0.0009,0.0009,0
0.05,0.9,0.4,0,0,0
0.05,0.9,0.4,0,0.00045,0
0.05,0.9,0.4,0,0.0009,0
0.05,0.9,0.4,0.00045,0,0
0.05,0.9,0.4,0.00045,0.00045,0
0.05,0.9,0.4,0.00045,0.0009,0
0.05,0.9,0.4,0.0009,0,0
0.05,0.9,0.4,0.0009,0.00045,0
0.05,0.9,0.4,0.0009,0.0009,0
0.1,0,0.2,0,0,0
0.1,0,0.2,0,0.00045,0
0.1,0,0.2,0,0.0009,0
0.1,0,0.2,0.00045,0,0
0.1,0,0.2,0.00045,0.00045,0
0.1,0,0.2,0.00045,0.0009,0
0.1,0,0.2,0.0009,0,0
0.1,0,0.2,0.0009,0.00045,0
0.1,0,0.2,0.0009,0.0009,0
0.1,0,0.3,0,0,0
0.1,0,0.3,0,0.00045,0
0.1,0,0.3,0,0.0009,0
0.1,0,0.3,0.00045,0,0
0.1,0,0.3,0.00045,0.00045,0
0.1,0,0.3,0.00045,0.0009,0
0.1,0,0.3,0.0009,0,0
0.1,0,0.3,0.0009,0.00045,0
0.1,0,0.3,0.0009,0.0009,0
0.1,0,0.4,0,0,0
0.1,0,0.4,0,0.00045,0
0.1,0,0.4,0,0.0009,0
0.1,0,0.4,0.00045,0,0
0.1,0,0.4,0.00045,0.00045,0
0.1,0,0.4,0.00045,0.0009,0
0.1,0,0.4,0.0009,0,0
0.1,0,0.4,0.0009,0.00045,0
0.1,0,0.4,0.0009,0.0009,0
0.1,0,0.2,0,0,0
0.1,0,0.2,0,0.00045,0
0.1,0,0.2,0,0.0009,0
0.1,0,0.2,0.00045,0,0
0.1,0,0.2,0.00045,0.00045,0
0.1,0,0.2,0.00045,0.0009,0
0.1,0,0.2,0.0009,0,0
0.1,0,0.2,0.0009,0.00045,0
0.1,0,0.2,0.0009,0.0009,0
0.1,0,0.3,0,0,0
0.1,0,0.3,0,0.00045,0
0.1,0,0.3,0,0.0009,0
0.1,0,0.3,0.00045,0,0
0.1,0,0.3,0.00045,0.00045,0
0.1,0,0.3,0.00045,0.0009,0
0.1,0,0.3,0.0009,0,0
0.1,0,0.3,0.0009,0.00045,0
0.1,0,0.3,0.0009,0.0009,0
0.1,0.45,0.4,0,0,0
0.1,0.45,0.4,0,0.00045,0
0.1,0.45,0.4,0,0.0009,0
0.1,0.45,0.4,0.00045,0,0
0.1,0.45,0.4,0.00045,0.00045,0
0.1,0.45,0.4,0.00045,0.0009,0
0.1,0.45,0.4,0.0009,0,0
0.1,0.45,0.4,0.0009,0.00045,0
0.1,0.45,0.4,0.0009,0.0009,0
0.1,0.45,0.2,0,0,0
0.1,0.45,0.2,0,0.00045,0
